法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第十五条,"　在互联网公布的裁判文书，除依照本规定要求进行技术处理的以外，应当与裁判文书的原本一致。 
　　人民法院对裁判文书中的笔误进行补正的，应当及时在互联网公布补正笔误的裁定书。 
　　办案法官对在互联网公布的裁判文书与裁判文书原本的一致性，以及技术处理的规范性负责。",现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=15,1f909cf6fbbc8c8155113f187203d3cd_15,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.17069228,1
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第十条,"　人民法院在互联网公布裁判文书时，应当删除下列信息： 
　　（一）自然人的家庭住址、通讯方式、身份证号码、银行账号、健康状况、车牌号码、动产或不动产权属证书编号等个人信息； 
　　（二）法人以及其他组织的银行账号、车牌号码、动产或不动产权属证书编号等信息； 
　　（三）涉及商业秘密的信息； 
　　（四）家事、人格权益等纠纷中涉及个人隐私的信息； 
　　（五）涉及技术侦查措施的信息； 
　　（六）人民法院认为不宜公开的其他信息。 
　　按照本条第一款删除信息影响对裁判文书正确理解的，用符号“×”作部分替代。",现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=10,1f909cf6fbbc8c8155113f187203d3cd_10,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.16990028,1
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第十六条,"　在互联网公布的裁判文书与裁判文书原本不一致或者技术处理不当的，应当及时撤回并在纠正后重新公布。 
　　在互联网公布的裁判文书，经审查存在本规定第四条列明情形的，应当及时撤回，并按照本规定第六条处理。",现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=16,1f909cf6fbbc8c8155113f187203d3cd_16,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.16782776,1
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第一条,　人民法院在互联网公布裁判文书，应当依法、全面、及时、规范。,现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=1,1f909cf6fbbc8c8155113f187203d3cd_1,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.1665818,1
最高人民法院关于审理政府信息公开行政案件适用法律若干问题的解释,第十二条,"　有下列情形之一的，人民法院判决确认违法：
　　（一）被告公开政府信息行为违法，但不具有可撤销内容的;
　　（二）被告在诉讼程序中公开政府信息，原告仍然要求确认原不予公开或者逾期不予答复行为违法的；
　　（三）被告不予公开或者不予答复行为违法，但判决公开没有意义的。",现行有效,司法解释,高法司法解释,中央,20250601,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/01d272c03a6bdf9ab49a4647890615ef?text=12,01d272c03a6bdf9ab49a4647890615ef_12,01d272c03a6bdf9ab49a4647890615ef,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.163119272,1
最高人民法院关于人民法院通过互联网公开审判流程信息的规定,第二条,　人民法院通过互联网公开审判流程信息，应当依法、规范、及时、便民。,现行有效,司法解释,高法司法解释,中央,20180901,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/3603d1eaa0afd57d04ec620f7bfc330e?text=2,3603d1eaa0afd57d04ec620f7bfc330e_2,3603d1eaa0afd57d04ec620f7bfc330e,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.161333204,1
最高人民法院关于适用《中华人民共和国民事诉讼法》的解释(2022修正),第二百五十五条,"　对于查阅判决书、裁定书的申请，人民法院根据下列情形分别处理： 
（一）判决书、裁定书已经通过信息网络向社会公开的，应当引导申请人自行查阅； 
（二）判决书、裁定书未通过信息网络向社会公开，且申请符合要求的，应当及时提供便捷的查阅服务； 
（三）判决书、裁定书尚未发生法律效力，或者已失去法律效力的，不提供查阅并告知申请人； 
（四）发生法律效力的判决书、裁定书不是本院作出的，应当告知申请人向作出生效裁判的人民法院申请查阅； 
（五）申请查阅的内容涉及国家秘密、商业秘密、个人隐私的，不予准许并告知申请人。",现行有效,司法解释,高法司法解释,中央,20220410,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/a8be8255398ec3a38327e8f07ecd18a0?text=255,a8be8255398ec3a38327e8f07ecd18a0_255,a8be8255398ec3a38327e8f07ecd18a0,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规##民法典与民事诉讼法', '财税##司法及单行法律专题法规', '财税']",1.14930546,1
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第五条,　人民法院应当在受理案件通知书、应诉通知书中告知当事人在互联网公布裁判文书的范围，并通过政务网站、电子触摸屏、诉讼指南等多种方式，向公众告知人民法院在互联网公布裁判文书的相关规定。,现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=5,1f909cf6fbbc8c8155113f187203d3cd_5,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.14697992,1
最高人民法院关于互联网法院审理案件若干问题的规定,第十五条,"　经当事人同意，互联网法院应当通过中国审判流程信息公开网、诉讼平台、手机短信、传真、电子邮件、即时通讯账号等电子方式送达诉讼文书及当事人提交的证据材料等。 
　　当事人未明确表示同意，但已经约定发生纠纷时在诉讼中适用电子送达的，或者通过回复收悉、作出相应诉讼行为等方式接受已经完成的电子送达，并且未明确表示不同意电子送达的，可以视为同意电子送达。 
　　经告知当事人权利义务，并征得其同意，互联网法院可以电子送达裁判文书。当事人提出需要纸质版裁判文书的，互联网法院应当提供。",现行有效,司法解释,高法司法解释,中央,20180907,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4deef6f0123221e5bae22367945f78d1?text=15,4deef6f0123221e5bae22367945f78d1_15,4deef6f0123221e5bae22367945f78d1,[],1.14608202,1
最高人民法院关于人民法院在互联网公布裁判文书的规定(2016修订),第十一条,"　人民法院在互联网公布裁判文书，应当保留当事人、法定代理人、委托代理人、辩护人的下列信息： 
　　（一）除根据本规定第八条进行隐名处理的以外，当事人及其法定代理人是自然人的，保留姓名、出生日期、性别、住所地所属县、区；当事人及其法定代理人是法人或其他组织的，保留名称、住所地、组织机构代码，以及法定代表人或主要负责人的姓名、职务； 
　　（二）委托代理人、辩护人是律师或者基层法律服务工作者的，保留姓名、执业证号和律师事务所、基层法律服务机构名称；委托代理人、辩护人是其他人员的，保留姓名、出生日期、性别、住所地所属县、区，以及与当事人的关系。",现行有效,司法解释,高法司法解释,中央,20161001,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/1f909cf6fbbc8c8155113f187203d3cd?text=11,1f909cf6fbbc8c8155113f187203d3cd_11,1f909cf6fbbc8c8155113f187203d3cd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.139938404,1
