法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第四条,"　最高人民法院案例指导工作办公室（以下简称案例指导办公室）负责指导性案例的征集、遴选、审查、发布、研究和编纂，以及对全国法院案例指导工作的协调和指导等工作。 
　　最高人民法院各审判业务单位负责指导性案例的推荐、审查等工作，并指定专人负责联络工作。 
　　各高级人民法院负责辖区内指导性案例的推荐、调研、监督等工作。各高级人民法院向最高人民法院推荐的备选指导性案例，应当经审判委员会讨论决定或经审判委员会过半数委员审核同意。 
　　中级人民法院、基层人民法院应当通过高级人民法院推荐备选指导性案例，并指定专人负责案例指导工作。",现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=4,05f687ba14914f8546b20adb45155196_4,05f687ba14914f8546b20adb45155196,[],1.17578724,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第三条,　指导性案例由标题、关键词、裁判要点、相关法条、基本案情、裁判结果、裁判理由以及包括生效裁判审判人员姓名的附注等组成。指导性案例体例的具体要求另行规定。,现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=3,05f687ba14914f8546b20adb45155196_3,05f687ba14914f8546b20adb45155196,[],1.173,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第一条,　为了具体实施《最高人民法院关于案例指导工作的规定》，加强、规范和促进案例指导工作，充分发挥指导性案例对审判工作的指导作用，统一法律适用标准，维护司法公正，制定本实施细则。,现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=1,05f687ba14914f8546b20adb45155196_1,05f687ba14914f8546b20adb45155196,[],1.172109672,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第十条,　各级人民法院审理类似案件参照指导性案例的，应当将指导性案例作为裁判理由引述，但不作为裁判依据引用。,现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=10,05f687ba14914f8546b20adb45155196_10,05f687ba14914f8546b20adb45155196,[],1.16346672,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第九条,　各级人民法院正在审理的案件，在基本案情和法律适用方面，与最高人民法院发布的指导性案例相类似的，应当参照相关指导性案例的裁判要点作出裁判。,现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=9,05f687ba14914f8546b20adb45155196_9,05f687ba14914f8546b20adb45155196,[],1.15678068,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第六条,"　最高人民法院各审判业务单位、高级人民法院向案例指导办公室推荐备选指导性案例，应当提交下列材料： 
　　（一）《指导性案例推荐表》； 
　　（二）按照规定体例编写的案例文本及其编选说明； 
　　（三）相关裁判文书。 
　　以上材料需要纸质版一式三份，并附电子版。 
　　推荐法院可以提交案件审理报告、相关新闻报道及研究资料等。",现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=6,05f687ba14914f8546b20adb45155196_6,05f687ba14914f8546b20adb45155196,[],1.156699272,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第八条,　备选指导性案例由案例指导办公室按照程序报送审核。经最高人民法院审判委员会讨论通过的指导性案例，印发各高级人民法院，并在《最高人民法院公报》《人民法院报》和最高人民法院网站上公布。,现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=8,05f687ba14914f8546b20adb45155196_8,05f687ba14914f8546b20adb45155196,[],1.15409988,1
最高人民检察院关于印发《最高人民检察院关于案例指导工作的规定》的通知(2019修订),第九条,"　最高人民检察院设立案例指导工作委员会。案例指导工作委员会由最高人民检察院分管法律政策研究室的副检察长、检察委员会专职委员、部分检察厅负责人或者全国检察业务专家以及法学界专家组成。 
　　提请检察委员会审议的备选指导性案例，应当经案例指导工作委员会讨论同意。 
　　案例指导工作委员会应当定期研究案例指导工作，每年度专题向检察委员会作出报告。 
　　案例指导工作委员会的日常工作由法律政策研究室承担。",现行有效,司法解释,司法解释性质文件,中央,20190404,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/c11844d2b2c64944e1f4d1c546d1e962?text=9,c11844d2b2c64944e1f4d1c546d1e962_9,c11844d2b2c64944e1f4d1c546d1e962,[],1.152611592,1
最高人民法院印发《＜关于案例指导工作的规定＞实施细则》的通知,第十一条,"　在办理案件过程中，案件承办人员应当查询相关指导性案例。在裁判文书中引述相关指导性案例的，应在裁判理由部分引述指导性案例的编号和裁判要点。 
　　公诉机关、案件当事人及其辩护人、诉讼代理人引述指导性案例作为控（诉）辩理由的，案件承办人员应当在裁判理由中回应是否参照了该指导性案例并说明理由。",现行有效,司法解释,司法解释性质文件,中央,20150513,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/05f687ba14914f8546b20adb45155196?text=11,05f687ba14914f8546b20adb45155196_11,05f687ba14914f8546b20adb45155196,[],1.149777528,1
最高人民法院关于印发《最高人民法院统一法律适用工作实施办法》的通知,第九条,"待决案件在基本案情和法律适用方面与检索到的指导性案例相类似的，合议庭应当参照指导性案例的裁判要点作出裁判。 
　　参照指导性案例的，应当将指导性案例作为裁判理由引述，但不得作为裁判依据引用。在裁判理由部分引述指导性案例的，应当注明指导性案例的编号。",现行有效,司法解释,司法解释性质文件,中央,20211201,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aaa1454e491bad2a68c1830cec353ac7?text=9,aaa1454e491bad2a68c1830cec353ac7_9,aaa1454e491bad2a68c1830cec353ac7,[],1.1456783279999998,1
