法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民检察院关于印发《人民检察院刑事诉讼涉案财物管理规定》的通知,第九条,　查封、扣押、冻结、保管、处理涉及国家秘密、商业秘密、个人隐私的财物，应当严格遵守有关保密规定。,现行有效,司法解释,司法解释性质文件,中央,20150306,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/02b134c9c2be78067cde3df5fb084835?text=9,02b134c9c2be78067cde3df5fb084835_9,02b134c9c2be78067cde3df5fb084835,[],1.11471162,1
中华人民共和国民法典,第五百零一条,　当事人在订立合同过程中知悉的商业秘密或者其他应当保密的信息，无论合同是否成立，不得泄露或者不正当地使用；泄露、不正当地使用该商业秘密或者信息，造成对方损失的，应当承担赔偿责任。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=501,55dceb7d83a1c90e3fe9c141b1118193_501,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",1.10004972,1
最高人民法院关于审理侵犯商业秘密民事案件适用法律若干问题的规定,第十条,"　当事人根据法律规定或者合同约定所承担的保密义务，人民法院应当认定属于反不正当竞争法第九条第一款所称的保密义务。 
　　当事人未在合同中约定保密义务，但根据诚信原则以及合同的性质、目的、缔约过程、交易习惯等，被诉侵权人知道或者应当知道其获取的信息属于权利人的商业秘密的，人民法院应当认定被诉侵权人对其获取的商业秘密承担保密义务。",现行有效,司法解释,高法司法解释,中央,20200912,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/8192e40cd6f0e4d8d47332f75a5f3831?text=10,8192e40cd6f0e4d8d47332f75a5f3831_10,8192e40cd6f0e4d8d47332f75a5f3831,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.08333732,1
最高人民法院关于审理申请注册的药品相关的专利权纠纷民事案件适用法律若干问题的规定,第八条,　当事人对其在诉讼中获取的商业秘密或者其他需要保密的商业信息负有保密义务，擅自披露或者在该诉讼活动之外使用、允许他人使用的，应当依法承担民事责任。构成民事诉讼法第一百一十一条规定情形的，人民法院应当依法处理。,现行有效,司法解释,高法司法解释,中央,20210705,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4462dd2d093b9201e45fef94fcdb230a?text=8,4462dd2d093b9201e45fef94fcdb230a_8,4462dd2d093b9201e45fef94fcdb230a,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.0778785919999998,1
最高人民法院、最高人民检察院、公安部等印发《关于依法保障律师执业权利的规定》的通知,第一条,　为切实保障律师执业权利，充分发挥律师维护当事人合法权益、维护法律正确实施、维护社会公平和正义的作用，促进司法公正，根据有关法律法规，制定本规定。,现行有效,司法解释,司法解释性质文件,中央,20150916,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/31411be6768008a5d10d02ae2770a043?text=1,31411be6768008a5d10d02ae2770a043_1,31411be6768008a5d10d02ae2770a043,[],1.04759808,1
中华人民共和国民法典,第一千零三十九条,　国家机关、承担行政职能的法定机构及其工作人员对于履行职责过程中知悉的自然人的隐私和个人信息，应当予以保密，不得泄露或者向他人非法提供。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=1039,55dceb7d83a1c90e3fe9c141b1118193_1039,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",1.0308883199999999,1
最高人民法院关于人民法院庭审录音录像的若干规定,第十六条,　涉及国家秘密、商业秘密、个人隐私等庭审活动的录制，以及对庭审录音录像的存储、查阅、复制、誊录等，应当符合保密管理等相关规定。,现行有效,司法解释,高法司法解释,中央,20170301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/13226caf58717e9c67840576aa5732ab?text=16,13226caf58717e9c67840576aa5732ab_16,13226caf58717e9c67840576aa5732ab,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",1.02702144,1
最高人民法院、最高人民检察院关于办理侵犯知识产权刑事案件适用法律若干问题的解释,第二十一条,"  在刑事诉讼程序中，当事人、辩护人、诉讼代理人或者案外人书面申请对有关商业秘密或者其他需要保密的商业信息的证据、材料采取保密措施的，应当根据案件情况采取组织诉讼参与人签署保密承诺书等必要的保密措施。
　　违反前款有关保密措施的要求或者法律法规规定的保密义务的，依法承担相应责任。擅自披露、使用或者允许他人使用在刑事诉讼程序中接触、获取的商业秘密，构成犯罪的，依法追究刑事责任。",现行有效,司法解释,联合发布司法解释,中央,20250426,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4b617797b9c672466b957e58e639d9e5?text=21,4b617797b9c672466b957e58e639d9e5_21,4b617797b9c672466b957e58e639d9e5,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.9861126,1
最高人民法院关于适用《中华人民共和国刑事诉讼法》的解释(2021),第五十五条,"　查阅、摘抄、复制案卷材料，涉及国家秘密、商业秘密、个人隐私的，应当保密；对不公开审理案件的信息、材料，或者在办案过程中获悉的案件重要信息、证据材料，不得违反规定泄露、披露，不得用于办案以外的用途。人民法院可以要求相关人员出具承诺书。 
违反前款规定的，人民法院可以通报司法行政机关或者有关部门，建议给予相应处罚；构成犯罪的，依法追究刑事责任。",现行有效,司法解释,高法司法解释,中央,20210301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/27f2a1c90daf9dce939acd155a8e1966?text=55,27f2a1c90daf9dce939acd155a8e1966_55,27f2a1c90daf9dce939acd155a8e1966,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.9545991239999999,1
中华人民共和国反不正当竞争法(2025修订),第十九条,监督检查部门及其工作人员对调查过程中知悉的商业秘密、个人隐私和个人信息依法负有保密义务。,现行有效,法律,法律,中央,20251015,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/970d6f3ba30415612a79b44524a3d3cc?text=19,970d6f3ba30415612a79b44524a3d3cc_19,970d6f3ba30415612a79b44524a3d3cc,"['财税##其他法律法规##其他法律', '企业法##市场竞争规范', '财税##其他法律法规', '财税', '企业法']",0.9297046439999999,1
