法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
中华人民共和国民法典,第四百八十条,　承诺应当以通知的方式作出；但是，根据交易习惯或者要约表明可以通过行为作出承诺的除外。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=480,55dceb7d83a1c90e3fe9c141b1118193_480,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.9714927600000001,1
中华人民共和国民法典,第四百八十三条,　承诺生效时合同成立，但是法律另有规定或者当事人另有约定的除外。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=483,55dceb7d83a1c90e3fe9c141b1118193_483,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.9363934319999999,1
中华人民共和国民法典,第四百七十二条,"　要约是希望与他人订立合同的意思表示，该意思表示应当符合下列条件： 
　　（一）内容具体确定； 
　　（二）表明经受要约人承诺，要约人即受该意思表示约束。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=472,55dceb7d83a1c90e3fe9c141b1118193_472,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.9199718399999999,1
中华人民共和国民法典,第四百九十一条,"　当事人采用信件、数据电文等形式订立合同要求签订确认书的，签订确认书时合同成立。 
　　当事人一方通过互联网等信息网络发布的商品或者服务信息符合要约条件的，对方选择该商品或者服务并提交订单成功时合同成立，但是当事人另有约定的除外。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=491,55dceb7d83a1c90e3fe9c141b1118193_491,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.89090604,1
最高人民法院关于适用《中华人民共和国民法典》时间效力的若干规定,第九条,民法典施行前订立的合同，提供格式条款一方未履行提示或者说明义务，涉及格式条款效力认定的，适用民法典第四百九十六条的规定。,现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/49c6d4e636e9987aed8f71bd345e74bb?text=9,49c6d4e636e9987aed8f71bd345e74bb_9,49c6d4e636e9987aed8f71bd345e74bb,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.88413552,1
最高人民法院关于适用《中华人民共和国民法典》时间效力的若干规定,第十一条,民法典施行前成立的合同，当事人一方不履行非金钱债务或者履行非金钱债务不符合约定，对方可以请求履行，但是有民法典第五百八十条第一款第一项、第二项、第三项除外情形之一，致使不能实现合同目的，当事人请求终止合同权利义务关系的，适用民法典第五百八十条第二款的规定。,现行有效,司法解释,高法司法解释,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/49c6d4e636e9987aed8f71bd345e74bb?text=11,49c6d4e636e9987aed8f71bd345e74bb_11,49c6d4e636e9987aed8f71bd345e74bb,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.8809434359999999,1
中华人民共和国民法典,第四百九十二条,"　承诺生效的地点为合同成立的地点。 
　　采用数据电文形式订立合同的，收件人的主营业地为合同成立的地点；没有主营业地的，其住所地为合同成立的地点。当事人另有约定的，按照其约定。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=492,55dceb7d83a1c90e3fe9c141b1118193_492,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.8231394,1
中华人民共和国民法典,第四百九十五条,"　当事人约定在将来一定期限内订立合同的认购书、订购书、预订书等，构成预约合同。 
　　当事人一方不履行预约合同约定的订立合同义务的，对方可以请求其承担预约合同的违约责任。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=495,55dceb7d83a1c90e3fe9c141b1118193_495,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.75052572,1
最高人民法院发布十起《关于适用＜中华人民共和国民法典＞合同编通则若干问题的解释》相关典型案例,,"　　最高人民法院发布《关于适用
　　<中华人民共和国民法典>合同编通则若干问题的解释》相关典型案例
　　目 录
　　一、某物业管理有限公司与某研究所房屋租赁合同纠纷案
　　二、某通讯公司与某实业公司房屋买卖合同纠纷案
　　三、某甲银行与某乙银行合同纠纷案
　　四、某旅游管理公司与某村村民委员会等合同纠纷案
　　五、某控股株式会社与某利公司等债权人代位权纠纷案
　　六、周某与丁某、薛某债权人撤销权纠纷案
　　七、孙某与某房地产公司合资、合作开发房地产合同纠纷案
　　八、某实业发展公司与某棉纺织品公司委托合同纠纷案
　　九、某石材公司与某采石公司买卖合同纠纷案
　　十、柴某与某管理公司房屋租赁合同纠纷案
　　案例一：某物业管理有限公司与某研究所房屋租赁合同纠纷案
　　【裁判要点】
　　招投标程序中，中标通知书送达后，一方当事人不履行订立书面合同的义务，相对方请求确认合同自中标通知书到达中标人时成立的，人民法院应予支持。　　【简要案情】
　　2021年7月8日，某研究所委托招标公司就案涉宿舍项目公开发出投标邀请。",现行有效,司法解释,指导案例,,20231205,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/4aeb83bfd57a9c5e76984923f8653c6d,,4aeb83bfd57a9c5e76984923f8653c6d,[],0.7469512199999999,2
中华人民共和国民法典,第四百六十四条,"　合同是民事主体之间设立、变更、终止民事法律关系的协议。 
　　婚姻、收养、监护等有关身份关系的协议，适用有关该身份关系的法律规定；没有规定的，可以根据其性质参照适用本编规定。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=464,55dceb7d83a1c90e3fe9c141b1118193_464,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.60998748,1
中华人民共和国民法典,第六百八十五条,"　保证合同可以是单独订立的书面合同，也可以是主债权债务合同中的保证条款。 
　　第三人单方以书面形式向债权人作出保证，债权人接收且未提出异议的，保证合同成立。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=685,55dceb7d83a1c90e3fe9c141b1118193_685,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.530260488,1
中华人民共和国民法典,第四百九十条,"　当事人采用合同书形式订立合同的，自当事人均签名、盖章或者按指印时合同成立。在签名、盖章或者按指印之前，当事人一方已经履行主要义务，对方接受时，该合同成立。 
　　法律、行政法规规定或者当事人约定合同应当采用书面形式订立，当事人未采用书面形式但是一方已经履行主要义务，对方接受时，该合同成立。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=490,55dceb7d83a1c90e3fe9c141b1118193_490,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.47465124000000003,1
中华人民共和国民法典,第四百七十三条,"　要约邀请是希望他人向自己发出要约的表示。拍卖公告、招标公告、招股说明书、债券募集办法、基金招募说明书、商业广告和宣传、寄送的价目表等为要约邀请。 
　　商业广告和宣传的内容符合要约条件的，构成要约。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=473,55dceb7d83a1c90e3fe9c141b1118193_473,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.39695448,1
中华人民共和国民法典,第四百七十六条,"　要约可以撤销，但是有下列情形之一的除外： 
　　（一）要约人以确定承诺期限或者其他形式明示要约不可撤销； 
　　（二）受要约人有理由认为要约是不可撤销的，并已经为履行合同做了合理准备工作。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=476,55dceb7d83a1c90e3fe9c141b1118193_476,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.395658444,1
中华人民共和国民法典,第四百七十五条,　要约可以撤回。要约的撤回适用本法第一百四十一条的规定。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=475,55dceb7d83a1c90e3fe9c141b1118193_475,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.352449912,1
中华人民共和国民法典,第四百七十八条,"　有下列情形之一的，要约失效： 
　　（一）要约被拒绝； 
　　（二）要约被依法撤销； 
　　（三）承诺期限届满，受要约人未作出承诺； 
　　（四）受要约人对要约的内容作出实质性变更。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=478,55dceb7d83a1c90e3fe9c141b1118193_478,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.340537656,1
最高人民法院关于适用《中华人民共和国民法典》合同编通则若干问题的解释,第四条,"采取招标方式订立合同，当事人请求确认合同自中标通知书到达中标人时成立的，人民法院应予支持。合同成立后，当事人拒绝签订书面合同的，人民法院应当依据招标文件、投标文件和中标通知书等确定合同内容。
采取现场拍卖、网络拍卖等公开竞价方式订立合同，当事人请求确认合同自拍卖师落槌、电子交易系统确认成交时成立的，人民法院应予支持。合同成立后，当事人拒绝签订成交确认书的，人民法院应当依据拍卖公告、竞买人的报价等确定合同内容。
产权交易所等机构主持拍卖、挂牌交易，其公布的拍卖公告、交易规则等文件公开确定了合同成立需要具备的条件，当事人请求确认合同自该条件具备时成立的，人民法院应予支持。",现行有效,司法解释,高法司法解释,中央,20231205,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/3132ac09bc31117a209bac1420cd14fd?text=4,3132ac09bc31117a209bac1420cd14fd_4,3132ac09bc31117a209bac1420cd14fd,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.33709464,1
中华人民共和国民法典,第四百六十五条,"　依法成立的合同，受法律保护。 
　　依法成立的合同，仅对当事人具有法律约束力，但是法律另有规定的除外。",现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=465,55dceb7d83a1c90e3fe9c141b1118193_465,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.324923232,1
中华人民共和国民法典,第四百七十四条,　要约生效的时间适用本法第一百三十七条的规定。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=474,55dceb7d83a1c90e3fe9c141b1118193_474,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.261004416,1
中华人民共和国民法典,第四百八十五条,　承诺可以撤回。承诺的撤回适用本法第一百四十一条的规定。,现行有效,法律,法律,中央,20210101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/55dceb7d83a1c90e3fe9c141b1118193?text=485,55dceb7d83a1c90e3fe9c141b1118193_485,55dceb7d83a1c90e3fe9c141b1118193,"['企业法##内资企业', '建设工程法##综合', '财税##其他法律法规##其他法律', '财税##其他法律法规', '未成年保护##意外受伤', '未成年保护##校园霸凌', '企业法', '未成年保护', '建设工程法', '未成年保护##同学矛盾', '未成年保护##家庭暴力', '企业法##对外业务活动规范', '财税']",0.256840272,1
