法规名称,法条号,内容,时效性,一级效力级别,二级效力级别,地域(含市),实施日期,失效日期,地域,详情链接,法条ID,法规ID,标签,相似度评分,类型
最高人民法院、最高人民检察院关于办理与盗窃、抢劫、诈骗、抢夺机动车相关刑事案件具体应用法律若干问题的解释,,"　　中华人民共和国最高人民法院、中华人民共和国最高人民检察院公告
　　《最高人民法院、最高人民检察院关于办理与盗窃、抢劫、诈骗、抢夺机动车相关刑事案件具体应用法律若干问题的解释》已于2006年12月25日由最高人民法院审判委员会第1411次会议、2007年2月14日由最高人民检察院第十届检察委员会第71次会议通过，现予公布，自2007年5月11日起施行。
　　二○○七年五月九日
　　最高人民法院、最高人民检察院关于办理与盗窃、抢劫、诈骗、
　　抢夺机动车相关刑事案件具体应用法律若干问题的解释
　　（法释〔2007〕11号）
　　为依法惩治与盗窃、抢劫、诈骗、抢夺机动车相关的犯罪活动，根据刑法、刑事诉讼法等有关法律的规定，现对办理这类案件具体应用法律的若干问题解释如下：",现行有效,司法解释,联合发布司法解释,中央,20070511,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b1694c5ef1534380090089ac0ec3b2c3,,b1694c5ef1534380090089ac0ec3b2c3,[],0.8951448,3
最高人民法院、最高人民检察院关于办理掩饰、隐瞒犯罪所得、犯罪所得收益刑事案件适用法律若干问题的解释,第八条,对犯罪所得及其收益实施盗窃、抢劫、诈骗、抢夺等行为，构成犯罪的，分别以盗窃、抢劫、诈骗、抢夺等犯罪定罪处罚。,现行有效,司法解释,联合发布司法解释,中央,20250826,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/511097a6dc37b81d6beeede4301212db?text=8,511097a6dc37b81d6beeede4301212db_8,511097a6dc37b81d6beeede4301212db,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.88843452,1
最高人民法院发布6件依法惩治赌博及关联犯罪典型案例,,"　　本案是人民法院依法严惩利用网络赌博进行跨境电信网络诈骗犯罪的典型案例。诈骗犯罪分子经常以招赌、吸赌的“幌子”诱使被害人上当受骗，诈骗行为更具迷惑性，严重侵害公民财产安全，严重破坏社会稳定。被告人王某华伙同他人实施跨境电信网络诈骗，以网络赌博的形式骗取钱财累计1.2亿余元，数额特别巨大，受到法律严惩。本案警示那些幻想通过赌博一夜暴富的人，不赌为赢，拒绝赌博，莫存侥幸。　　案例五
　　被告人唐某故意杀人案——依法严惩赌博衍生的严重暴力犯罪
　　一、基本案情
　　2020年以来，被告人唐某经微信网友介绍接触网络赌博，并逐渐沉迷，欠下大量外债。2021年4月27日，唐某谎称自己有市场摊位，将摊位出租给被害人石某田，石某田向唐某支付租金4万元，后唐某不能交付摊位，双方发生争执。同年5月9日晚，唐某携带自制枪支将石某田骗至一山洞，持枪向石某田头部射击，致石某田严重颅脑损伤当场死亡。　　二、裁判结果
　　本案经广西壮族自治区桂林市中级人民法院一审，广西壮族自治区高级人民法院二审，最高人民法院复核，现已对唐某执行死刑。　　人民法院认为，被告人唐某故意非法剥夺他人生命，其行为已构成故意杀人罪。",现行有效,司法解释,指导案例,,20250121,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/96e5ed1ef6e7d7aa25bacc1cdece2547,,96e5ed1ef6e7d7aa25bacc1cdece2547,[],0.849612876,2
最高人民法院、最高人民检察院关于办理与盗窃、抢劫、诈骗、抢夺机动车相关刑事案件具体应用法律若干问题的解释,第四条,　实施本解释第一条、第二条、第三条第一款或者第三款规定的行为，事前与盗窃、抢劫、诈骗、抢夺机动车的犯罪分子通谋的，以盗窃罪、抢劫罪、诈骗罪、抢夺罪的共犯论处。,现行有效,司法解释,联合发布司法解释,中央,20070511,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b1694c5ef1534380090089ac0ec3b2c3?text=4,b1694c5ef1534380090089ac0ec3b2c3_4,b1694c5ef1534380090089ac0ec3b2c3,[],0.752856804,1
中华人民共和国刑法修正案(三),第六条,"将刑法第一百二十七条修改为：“盗窃、抢夺枪支、弹药、爆炸物的，或者盗窃、抢夺毒害性、放射性、传染病病原体等物质，危害公共安全的，处三年以上十年以下有期徒刑；情节严重的，处十年以上有期徒刑、无期徒刑或者死刑。 
　　“抢劫枪支、弹药、爆炸物的，或者抢劫毒害性、放射性、传染病病原体等物质，危害公共安全的，或者盗窃、抢夺国家机关、军警人员、民兵的枪支、弹药、爆炸物的，处十年以上有期徒刑、无期徒刑或者死刑。”",现行有效,法律,法律,中央,20011229,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/ccaa3234e4ba81b52501c26360091c73?text=6,ccaa3234e4ba81b52501c26360091c73_6,ccaa3234e4ba81b52501c26360091c73,[],0.7255588799999999,1
最高人民法院、最高人民检察院关于办理盗窃刑事案件适用法律若干问题的解释,第六条,　盗窃公私财物，具有本解释第二条第三项至第八项规定情形之一，或者入户盗窃、携带凶器盗窃，数额达到本解释第一条规定的“数额巨大”、“数额特别巨大”百分之五十的，可以分别认定为刑法第二百六十四条规定的“其他严重情节”或者“其他特别严重情节”。,现行有效,司法解释,联合发布司法解释,中央,20130404,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/b13c9c38f644bf4da8ef6ca333cd5a55?text=6,b13c9c38f644bf4da8ef6ca333cd5a55_6,b13c9c38f644bf4da8ef6ca333cd5a55,[],0.6905625599999999,1
中华人民共和国刑法(2023修正),第二百一十条,"　【盗窃罪】盗窃增值税专用发票或者可以用于骗取出口退税、抵扣税款的其他发票的，依照本法第二百六十四条的规定定罪处罚。
【诈骗罪】使用欺骗手段骗取增值税专用发票或者可以用于骗取出口退税、抵扣税款的其他发票的，依照本法第二百六十六条的规定定罪处罚。",现行有效,法律,法律,中央,20240301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aecabfbe6b0843642509a7f1ff865413?text=210,aecabfbe6b0843642509a7f1ff865413_210,aecabfbe6b0843642509a7f1ff865413,"['财税##司法及单行法律专题法规##刑法与刑事诉讼法（经济）', '财税##其他法律法规##其他法律', '财税##外汇管理法规', '金融法##金融犯罪', '上市公司法##刑事责任', '财税##其他法律法规', '未成年保护##校园霸凌', '财税##司法及单行法律专题法规', '金融法', '企业法', '证券行业法规', '未成年保护', '财税##税收法规##税收征收管理', '未成年保护##家庭暴力', '企业法##刑事风险', '财税##税收法规', '财税', '上市公司法', '上市公司法##上市公司']",0.6854742,1
最高人民法院关于印发《全国法院审理金融犯罪案件工作座谈会纪要》的通知,,"在没有新的司法解释之前，可参照1996年《最高人民法院关于审理诈骗案件具体应用法律的若干问题的解释》的规定执行。在具体认定金融诈骗犯罪的数额时，应当以行为人实际骗取的数额计算。对于行为人为实施金融诈骗活动而支付的中介费、手续费、回扣等，或者用于行贿、赠与等费用，均应计入金融诈骗的犯罪数额。但应当将案发前已归还的数额扣除。　　（四）死刑的适用
　　刑法对危害特别严重的金融诈骗犯罪规定了死刑。人民法院应当运用这一法律武器，有力地打击金融诈骗犯罪。对于罪行极其严重、依法该判死刑的犯罪分子，一定要坚决判处死刑。但需要强调的是，金融诈骗犯罪的数额特别巨大不是判处死刑的惟一标准，只有诈骗“数额特别巨大并且给国家和人民利益造成特别重大损失”的犯罪分子，才能依法选择适用死刑。对于犯罪数额特别巨大，但追缴、退赔后，挽回了损失或者损失不大的，一般不应当判处死刑立即执行；对具有法定从轻、减轻处罚情节的，一般不应当判处死刑。　　（五）财产刑的适用
　　金融犯罪是图利型犯罪，惩罚和预防此类犯罪，应当注重同时从经济上制裁犯罪分子。刑法对金融犯罪都规定了财产刑，人民法院应当严格依法判处。",现行有效,司法解释,司法解释性质文件,中央,20010121,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/5c2e889dc5716241d0aa3caafc1d12fb,,5c2e889dc5716241d0aa3caafc1d12fb,[],0.6688000799999999,2
中华人民共和国刑法(2023修正),第二百六十五条,　【盗窃罪】以牟利为目的，盗接他人通信线路、复制他人电信码号或者明知是盗接、复制的电信设备、设施而使用的，依照本法第二百六十四条的规定定罪处罚。,现行有效,法律,法律,中央,20240301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aecabfbe6b0843642509a7f1ff865413?text=265,aecabfbe6b0843642509a7f1ff865413_265,aecabfbe6b0843642509a7f1ff865413,"['财税##司法及单行法律专题法规##刑法与刑事诉讼法（经济）', '财税##其他法律法规##其他法律', '财税##外汇管理法规', '金融法##金融犯罪', '上市公司法##刑事责任', '财税##其他法律法规', '未成年保护##校园霸凌', '财税##司法及单行法律专题法规', '金融法', '企业法', '证券行业法规', '未成年保护', '财税##税收法规##税收征收管理', '未成年保护##家庭暴力', '企业法##刑事风险', '财税##税收法规', '财税', '上市公司法', '上市公司法##上市公司']",0.6435026399999999,1
最高人民法院、最高人民检察院关于执行《中华人民共和国刑法》确定罪名的补充规定,,"　　最高人民法院、最高人民检察院公告　
　　《最高人民法院、最高人民检察院关于执行〈中华人民共和国刑法〉确定罪名的补充规定》已经最高人民法院审判委员会第1193次会议、最高人民检察院第九届检察委员会第100次会议通过。现予公布，自2002年3月26日起施行。　　2002年3月15日
　　最高人民法院、最高人民检察院关于执行
　　《中华人民共和国刑法》确定罪名的补充规定
　　（最高人民法院审判委员会第1193次会议、最高人民检察院
　　第九届检察委员会第100次会议通过　法释〔2002〕7号）
　　为正确理解、执行《中华人民共和国刑法》和全国人民代表大会常务委员会《关于惩治骗购外汇、逃汇和非法买卖外汇犯罪的决定》、《中华人民共和国刑法修正案》、《中华人民共和国刑法修正案（二）》、《中华人民共和国刑法修正案（三）》（以下分别简称为《决定》、《修正案》及《修正案（二）》、《修正案（三）》），统一认定罪名，现对最高人民法院《关于执行〈中华人民共和国刑法〉确定罪名的规定》、最高人民检察院《关于适用刑法分则规定的犯罪的罪名的意见》作如下补充、修改。",现行有效,司法解释,联合发布司法解释,中央,20020326,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/970e01b650f11b7f3ed97aea54960437,,970e01b650f11b7f3ed97aea54960437,"['财税##财政法规', '财税']",0.6381077999999999,2
最高人民法院印发《关于审理抢劫、抢夺刑事案件适用法律若干问题的意见》的通知,第八条,关于抢劫罪数的认定 　　行为人实施伤害、强奸等犯罪行为，在被害人未失去知觉，利用被害人不能反抗、不敢反抗的处境，临时起意劫取他人财物的，应以此前所实施的具体犯罪与抢劫罪实行数罪并罚；在被害人失去知觉或者没有发觉的情形下，以及实施故意杀人犯罪行为之后，临时起意拿走他人财物的，应以此前所实施的具体犯罪与盗窃罪实行数罪并罚。,现行有效,司法解释,两高工作文件,,20050608,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/bd06e463098a34c492a3b4977c9e0480?text=8,bd06e463098a34c492a3b4977c9e0480_8,bd06e463098a34c492a3b4977c9e0480,"['企业法##刑事风险', '企业法']",0.6236449919999999,1
最高人民法院、最高人民检察院关于办理掩饰、隐瞒犯罪所得、犯罪所得收益刑事案件适用法律若干问题的解释,第七条,事前与盗窃、抢劫、诈骗、抢夺等行为人通谋，掩饰、隐瞒犯罪所得及其收益，构成犯罪的，分别以盗窃、抢劫、诈骗、抢夺等犯罪的共犯论处。,现行有效,司法解释,联合发布司法解释,中央,20250826,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/511097a6dc37b81d6beeede4301212db?text=7,511097a6dc37b81d6beeede4301212db_7,511097a6dc37b81d6beeede4301212db,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.61840548,1
最高人民法院、最高人民检察院关于办理妨害武装部队制式服装、车辆号牌管理秩序等刑事案件具体应用法律若干问题的解释,第六条,　实施刑法第三百七十五条规定的犯罪行为，同时又构成逃税、诈骗、冒充军人招摇撞骗等犯罪的，依照处罚较重的规定定罪处罚。,现行有效,司法解释,联合发布司法解释,中央,20110801,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/db612fa4b0d1a88a020ec09344eef011?text=6,db612fa4b0d1a88a020ec09344eef011_6,db612fa4b0d1a88a020ec09344eef011,[],0.60867396,1
最高人民法院、最高人民检察院关于执行《中华人民共和国刑法》确定罪名的补充规定(六),,"　　<td>   第三百零二条    <br>   （《      刑法修正案（九）      》第      三十      四条）    <br> </td>
　　<td>   盗窃、侮辱、故意毁坏尸体、尸骨、骨灰罪    <br>   （取消盗窃、侮辱尸体罪罪名）    <br> </td>
　　</tr>
　　<tr>
　　<td>   第三百零七条之一    <br>   （《      刑法修正案（九）      》第      三十五条      ）    <br> </td>
　　<td>   虚假诉讼罪    <br> </td>
　　</tr>
　　<tr>
　　<td>   第三百零八条之一第一款    <br>   （《      刑法修正案（九）      》第      三十六条      第一款）    <br> </td>
　　<td>   泄露不应公开的案件信息罪    <br> </td>
　　</tr>
　　<tr>",现行有效,司法解释,联合发布司法解释,中央,20151101,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/09c073e80b9bd8e3f32e580e3a1fa8c6,,09c073e80b9bd8e3f32e580e3a1fa8c6,"['财税##司法及单行法律专题法规##法院', '财税##司法及单行法律专题法规', '财税']",0.5927997,2
最高人民法院发布10起电信网络诈骗犯罪典型案例,,"　　本案作为高考学生被骗后猝死、自杀等重大案件之一，经媒体报导后，舆论高度关注，法院审理过程中适用“两高一部”《关于办理电信网络诈骗等刑事案件适用法律若干问题的意见》规定，以陈明慧组织、指挥电信诈骗团伙，有利用“钓鱼网站”链接、冒充司法机关工作人员、诈骗未成年人、在校学生、造成一名被害人自杀等多个从重处罚情节，在陈明慧实施诈骗既有既遂又有未遂，且达到同一量刑幅度的情况下，以诈骗罪既遂处罚，充分体现了对此类犯罪从严惩处的精神。　　四、李时权等69人诈骗案
　　（一）基本案情
　　被告人李时权曾从事传销活动，掌握了传销组织的运作模式，在该模式下建立起140余人的诈骗犯罪集团。李时权作为诈骗犯罪集团的总经理，全面负责掌握犯罪集团的活动，任命被告人吴月琼、吴贵飞、闫群霞、闫燕飞、骆金、胡平安等人为主要管理人员，设立诈骗窝点并安排主要管理人员对各个窝点进行监控和管理，安排专人传授犯罪方法，收取诈骗所得资金，分配犯罪所得。",现行有效,司法解释,指导案例,,20191119,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/fa8fbd09d5cff9b5dcb117686e53f284,,fa8fbd09d5cff9b5dcb117686e53f284,[],0.5764098599999999,2
中华人民共和国刑法(2023修正),第二百八十九条,　【故意伤害罪】【故意杀人罪】【抢劫罪】聚众“打砸抢”，致人伤残、死亡的，依照本法第二百三十四条、第二百三十二条的规定定罪处罚。毁坏或者抢走公私财物的，除判令退赔外，对首要分子，依照本法第二百六十三条的规定定罪处罚。,现行有效,法律,法律,中央,20240301,99999999,中央,https://ydzk.chineselaw.com/zxt/statuteDetail/detailPage/aecabfbe6b0843642509a7f1ff865413?text=289,aecabfbe6b0843642509a7f1ff865413_289,aecabfbe6b0843642509a7f1ff865413,"['财税##司法及单行法律专题法规##刑法与刑事诉讼法（经济）', '财税##其他法律法规##其他法律', '财税##外汇管理法规', '金融法##金融犯罪', '上市公司法##刑事责任', '财税##其他法律法规', '未成年保护##校园霸凌', '财税##司法及单行法律专题法规', '金融法', '企业法', '证券行业法规', '未成年保护', '财税##税收法规##税收征收管理', '未成年保护##家庭暴力', '企业法##刑事风险', '财税##税收法规', '财税', '上市公司法', '上市公司法##上市公司']",0.576318456,1
